shape,predicate,margin,band_zero,band_escalate,outcome
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,interval_span_forward,3.141592653589793e0,1e-9,1e-8,positive
holed_prism,interval_span_winding,3.141592653589793e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,1.2246467991473532e-16,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,4e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,4e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,4e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,4e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,4e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,4e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,3.141592653589793e0,1e-9,1e-8,positive
holed_prism,interval_span_winding,3.141592653589793e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,1.2246467991473532e-16,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,3.141592653589793e0,1e-9,1e-8,positive
holed_prism,interval_span_winding,3.141592653589793e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,1.2246467991473532e-16,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,1e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,-0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,1e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,1e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,witness_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
holed_prism,interval_span_forward,1e0,1e-9,1e-8,positive
holed_prism,carrier_endpoint_start,0e0,1e-9,1e-8,zero
holed_prism,carrier_endpoint_end,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
holed_prism,dihedral_wedge,1e0,1e-9,1e-8,positive
holed_prism,carrier_on_surface_1,0e0,1e-9,1e-8,zero
holed_prism,carrier_on_surface_2,0e0,1e-9,1e-8,zero
holed_prism,dihedral_arm,1e0,1e-9,1e-8,positive
